Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
CUEN23-1_SAMEA111331386_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331386_ISOG-scaffold_2;CUEN23-1_SAMEA111331386_ISOG-scaffold_2;CUEN23-1_SAMEA111331386_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331387_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331387_ISOG-scaffold_2;CUEN23-1_SAMEA111331387_ISOG-scaffold_2;CUEN23-1_SAMEA111331387_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331388_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331388_ISOG-scaffold_2;CUEN23-1_SAMEA111331388_ISOG-scaffold_2;CUEN23-1_SAMEA111331388_ISOG-scaffold_2;	291605-293137;298036-299109;123346-124655;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331389_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331389_ISOG-scaffold_1;CUEN23-1_SAMEA111331389_ISOG-scaffold_1;CUEN23-1_SAMEA111331389_ISOG-scaffold_1;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331390_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331390_ISOG-scaffold_2;CUEN23-1_SAMEA111331390_ISOG-scaffold_2;CUEN23-1_SAMEA111331390_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331391_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331391_ISOG-scaffold_2;CUEN23-1_SAMEA111331391_ISOG-scaffold_2;CUEN23-1_SAMEA111331391_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331392_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331392_ISOG-scaffold_2;CUEN23-1_SAMEA111331392_ISOG-scaffold_2;CUEN23-1_SAMEA111331392_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331393_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	99.935;100;100;	100;100;100;	CUEN23-1_SAMEA111331393_ISOG-scaffold_2;CUEN23-1_SAMEA111331393_ISOG-scaffold_2;CUEN23-1_SAMEA111331393_ISOG-scaffold_2;	163180-164712;157208-158281;331766-333075;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331394_ISOG.scaffolds.min200	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331394_ISOG-scaffold_3;CUEN23-1_SAMEA111331394_ISOG-scaffold_3;CUEN23-1_SAMEA111331394_ISOG-scaffold_1;	31853-33109;30510-31853;185076-186863;	1257;1344;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331395_ISOG.scaffolds.min200	-	O22	H1	O22:H1	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O22-1-wzx-origin;O22-3-wzy-origin;H1-1-fliC-origin;	99.919;100;100;	100;100;100;	CUEN23-1_SAMEA111331395_ISOG-scaffold_1;CUEN23-1_SAMEA111331395_ISOG-scaffold_1;CUEN23-1_SAMEA111331395_ISOG-scaffold_3;	404616-405851;404616-405851;52039-53826;	1236;1236;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331396_ISOG.scaffolds.min200	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331396_ISOG-scaffold_1;CUEN23-1_SAMEA111331396_ISOG-scaffold_1;CUEN23-1_SAMEA111331396_ISOG-scaffold_11;	400006-401250;402283-403461;90538-92202;	1245;1179;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331397_ISOG.scaffolds.min200	-	O166	H15	O166:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O166-3-wzx;O166-4-wzy;H15-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331397_ISOG-scaffold_5;CUEN23-1_SAMEA111331397_ISOG-scaffold_5;CUEN23-1_SAMEA111331397_ISOG-scaffold_3;	322978-324231;325122-326195;37210-38898;	1254;1074;1689;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331398_ISOG.scaffolds.min200	-	O175	H5	O175:H5	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O175-6-wzx;O175-9-wzy;H5-2-fliC-origin;	100;99.912;100;	100;100;100;	CUEN23-1_SAMEA111331398_ISOG-scaffold_7;CUEN23-1_SAMEA111331398_ISOG-scaffold_7;CUEN23-1_SAMEA111331398_ISOG-scaffold_1;	115191-116597;123650-124780;79720-81030;	1407;1131;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331399_ISOG.scaffolds.min200	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331399_ISOG-scaffold_1;CUEN23-1_SAMEA111331399_ISOG-scaffold_1;CUEN23-1_SAMEA111331399_ISOG-scaffold_2;	616251-617513;619225-620187;124674-126320;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331400_ISOG.scaffolds.min200	-	O5	H4	O5:H4	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O5-1-wzx-origin;O5-2-wzy-origin;H4-2-fliC-origin;	100;99.924;100;	100;100;100;	CUEN23-1_SAMEA111331400_ISOG-scaffold_49;CUEN23-1_SAMEA111331400_ISOG-scaffold_49;CUEN23-1_SAMEA111331400_ISOG-scaffold_4;	4276-5532;5533-6849;30075-31124;	1257;1317;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331401_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331401_ISOG-scaffold_18;CUEN23-1_SAMEA111331401_ISOG-scaffold_18;CUEN23-1_SAMEA111331401_ISOG-scaffold_16;	89737-90996;93149-94211;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331402_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331402_ISOG-scaffold_18;CUEN23-1_SAMEA111331402_ISOG-scaffold_18;CUEN23-1_SAMEA111331402_ISOG-scaffold_15;	89737-90996;93149-94211;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331403_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331403_ISOG-scaffold_19;CUEN23-1_SAMEA111331403_ISOG-scaffold_19;CUEN23-1_SAMEA111331403_ISOG-scaffold_17;	26373-27632;23158-24220;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331404_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331404_ISOG-scaffold_20;CUEN23-1_SAMEA111331404_ISOG-scaffold_20;CUEN23-1_SAMEA111331404_ISOG-scaffold_16;	89737-90996;93149-94211;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331405_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331405_ISOG-scaffold_18;CUEN23-1_SAMEA111331405_ISOG-scaffold_18;CUEN23-1_SAMEA111331405_ISOG-scaffold_16;	89737-90996;93149-94211;108491-109540;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331406_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331406_ISOG-scaffold_19;CUEN23-1_SAMEA111331406_ISOG-scaffold_19;CUEN23-1_SAMEA111331406_ISOG-scaffold_16;	89737-90996;93149-94211;108491-109540;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331407_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331407_ISOG-scaffold_18;CUEN23-1_SAMEA111331407_ISOG-scaffold_18;CUEN23-1_SAMEA111331407_ISOG-scaffold_15;	26375-27634;23160-24222;108491-109540;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331408_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331408_ISOG-scaffold_19;CUEN23-1_SAMEA111331408_ISOG-scaffold_19;CUEN23-1_SAMEA111331408_ISOG-scaffold_16;	26373-27632;23158-24220;108491-109540;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331409_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331409_ISOG-scaffold_19;CUEN23-1_SAMEA111331409_ISOG-scaffold_19;CUEN23-1_SAMEA111331409_ISOG-scaffold_16;	26373-27632;23158-24220;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331410_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331410_ISOG-scaffold_20;CUEN23-1_SAMEA111331410_ISOG-scaffold_20;CUEN23-1_SAMEA111331410_ISOG-scaffold_17;	26375-27634;23160-24222;108491-109540;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331411_ISOG.scaffolds.min200	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;99.915;100;	100;100;100;	CUEN23-1_SAMEA111331411_ISOG-scaffold_1;CUEN23-1_SAMEA111331411_ISOG-scaffold_1;CUEN23-1_SAMEA111331411_ISOG-scaffold_10;	402532-403776;404809-405987;90538-92202;	1245;1179;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331412_ISOG.scaffolds.min200	-	O25	H18	O25:H18	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H18-1-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331412_ISOG-scaffold_1;CUEN23-1_SAMEA111331412_ISOG-scaffold_1;CUEN23-1_SAMEA111331412_ISOG-scaffold_10;	500842-502101;504254-505316;160772-162436;	1260;1063;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331413_ISOG.scaffolds.min200	-	O11	H15	O11:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-3-wzx;O11-6-wzy;H15-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331413_ISOG-scaffold_2;CUEN23-1_SAMEA111331413_ISOG-scaffold_2;CUEN23-1_SAMEA111331413_ISOG-scaffold_17;	251487-252722;253453-254688;90862-92550;	1236;1236;1689;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331414_ISOG.scaffolds.min200	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-3-fliC-origin;	100;	100;	CUEN23-1_SAMEA111331414_ISOG-scaffold_37;	7153-8910;	1758;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331415_ISOG.scaffolds.min200	-	O177	H23	O177:H23	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:0.99;	O177-5-wzx;O177-7-wzy;H23-1-fliC-origin;	99.921;100;99.264;	100;100;100;	CUEN23-1_SAMEA111331415_ISOG-scaffold_1;CUEN23-1_SAMEA111331415_ISOG-scaffold_1;CUEN23-1_SAMEA111331415_ISOG-scaffold_1;	394516-395781;396341-397627;487655-489421;	1266;1287;1767;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331416_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331416_ISOG-scaffold_4;CUEN23-1_SAMEA111331416_ISOG-scaffold_4;CUEN23-1_SAMEA111331416_ISOG-scaffold_13;	30507-31766;27292-28354;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331417_ISOG.scaffolds.min200	-	O4	H14	O4:H14	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.97;	O4-1-wzx-origin;O4-2-wzy-origin;H14-2-fliC;	100;100;96.975;	100;100;100;	CUEN23-1_SAMEA111331417_ISOG-scaffold_2;CUEN23-1_SAMEA111331417_ISOG-scaffold_2;CUEN23-1_SAMEA111331417_ISOG-scaffold_6;	12462-13700;10379-11566;148442-150094;	1239;1188;1653;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331418_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331418_ISOG-scaffold_1;CUEN23-1_SAMEA111331418_ISOG-scaffold_1;CUEN23-1_SAMEA111331418_ISOG-scaffold_1;	396980-398512;391008-392081;565463-566772;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331419_ISOG.scaffolds.min200	-	O8	H25	O8:H25	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331419_ISOG-scaffold_38;CUEN23-1_SAMEA111331419_ISOG-scaffold_38;CUEN23-1_SAMEA111331419_ISOG-scaffold_9;	37414-38208;36200-37414;46908-48239;	795;1215;1332;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331420_ISOG.scaffolds.min200	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331420_ISOG-scaffold_2;CUEN23-1_SAMEA111331420_ISOG-scaffold_2;CUEN23-1_SAMEA111331420_ISOG-scaffold_1;	68664-69902;66581-67768;124678-125988;	1239;1188;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331421_ISOG.scaffolds.min200	-	O112	H8	O112:H8	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O112-6-wzx;O112-7-wzy;H8-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331421_ISOG-scaffold_18;CUEN23-1_SAMEA111331421_ISOG-scaffold_18;CUEN23-1_SAMEA111331421_ISOG-scaffold_6;	73283-74674;74694-75872;183220-184698;	1392;1179;1479;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331422_ISOG.scaffolds.min200	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	CUEN23-1_SAMEA111331422_ISOG-scaffold_3;	132888-133937;	1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331423_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	100;99.907;100;	100;100;100;	CUEN23-1_SAMEA111331423_ISOG-scaffold_5;CUEN23-1_SAMEA111331423_ISOG-scaffold_5;CUEN23-1_SAMEA111331423_ISOG-scaffold_8;	254209-255741;248237-249310;150404-151713;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331424_ISOG.scaffolds.min200	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-6-fliC-origin;	100;	100;	CUEN23-1_SAMEA111331424_ISOG-scaffold_1;	373877-375634;	1758;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331425_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331425_ISOG-scaffold_8;CUEN23-1_SAMEA111331425_ISOG-scaffold_8;CUEN23-1_SAMEA111331425_ISOG-scaffold_15;	236600-237859;240012-241074;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331426_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331426_ISOG-scaffold_1;CUEN23-1_SAMEA111331426_ISOG-scaffold_1;CUEN23-1_SAMEA111331426_ISOG-scaffold_1;	397093-398625;391121-392194;565528-566837;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331427_ISOG.scaffolds.min200	-	O100	H40	O100:H40	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O100-1-wzx-origin;O100-2-wzy-origin;H40-3-fliC;	100;99.915;100;	100;100;100;	CUEN23-1_SAMEA111331427_ISOG-scaffold_2;CUEN23-1_SAMEA111331427_ISOG-scaffold_2;CUEN23-1_SAMEA111331427_ISOG-scaffold_10;	384574-385815;387029-388198;121937-123415;	1242;1170;1479;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331428_ISOG.scaffolds.min200	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331428_ISOG-scaffold_2;CUEN23-1_SAMEA111331428_ISOG-scaffold_2;CUEN23-1_SAMEA111331428_ISOG-scaffold_11;	31563-32807;29352-30530;89453-91117;	1245;1179;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331429_ISOG.scaffolds.min200	-	O139	H46	O139:H46	-	Based on 3 allele(s)	wzx:0.992;wzy:0.992;fliC:0.99;	O139-4-wzx;O139-6-wzy;H46-3-fliC;	99.181;99.193;99.421;	100;100;100;	CUEN23-1_SAMEA111331429_ISOG-scaffold_1;CUEN23-1_SAMEA111331429_ISOG-scaffold_1;CUEN23-1_SAMEA111331429_ISOG-scaffold_1;	443874-445094;441780-443018;548993-550720;	1221;1239;1728;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331430_ISOG.scaffolds.min200	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	99.919;100;99.924;	100;100;100;	CUEN23-1_SAMEA111331430_ISOG-scaffold_4;CUEN23-1_SAMEA111331430_ISOG-scaffold_4;CUEN23-1_SAMEA111331430_ISOG-scaffold_1;	349891-351129;352025-353212;350992-352302;	1239;1188;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331431_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331431_ISOG-scaffold_1;CUEN23-1_SAMEA111331431_ISOG-scaffold_1;CUEN23-1_SAMEA111331431_ISOG-scaffold_2;	39933-41189;38590-39933;124675-126342;	1257;1344;1668;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331432_ISOG.scaffolds.min200	-	O15	H1	O15:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H1-11-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331432_ISOG-scaffold_1;CUEN23-1_SAMEA111331432_ISOG-scaffold_1;CUEN23-1_SAMEA111331432_ISOG-scaffold_7;	435186-436430;437463-438641;134552-136339;	1245;1179;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331433_ISOG.scaffolds.min200	-	O7	H45	O7:H45	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.99;	O7-7-wzx;O7-39-wzy;H45-5-fliC;	100;100;99.414;	100;100;100;	CUEN23-1_SAMEA111331433_ISOG-scaffold_12;CUEN23-1_SAMEA111331433_ISOG-scaffold_12;CUEN23-1_SAMEA111331433_ISOG-scaffold_3;	98277-99707;103412-104138;139928-141634;	1431;727;1707;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331434_ISOG.scaffolds.min200	-	O5	H4	O5:H4	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O5-1-wzx-origin;O5-2-wzy-origin;H4-2-fliC-origin;	100;99.924;100;	100;100;100;	CUEN23-1_SAMEA111331434_ISOG-scaffold_2;CUEN23-1_SAMEA111331434_ISOG-scaffold_2;CUEN23-1_SAMEA111331434_ISOG-scaffold_2;	245502-246758;244185-245501;121813-122862;	1257;1317;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331435_ISOG.scaffolds.min200	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331435_ISOG-scaffold_14;CUEN23-1_SAMEA111331435_ISOG-scaffold_14;CUEN23-1_SAMEA111331435_ISOG-scaffold_12;	33728-34972;31517-32695;90597-92261;	1245;1179;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331436_ISOG.scaffolds.min200	-	O12	H4	O12:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O12-1-wzx-origin;O12-2-wzy-origin;H4-2-fliC-origin;	100;100;99.81;	100;100;100;	CUEN23-1_SAMEA111331436_ISOG-scaffold_13;CUEN23-1_SAMEA111331436_ISOG-scaffold_13;CUEN23-1_SAMEA111331436_ISOG-scaffold_8;	32096-33355;30980-32083;121422-122471;	1260;1104;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331437_ISOG.scaffolds.min200	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331437_ISOG-scaffold_4;CUEN23-1_SAMEA111331437_ISOG-scaffold_4;CUEN23-1_SAMEA111331437_ISOG-scaffold_8;	27321-28568;25044-26210;154097-155406;	1248;1167;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331438_ISOG.scaffolds.min200	-	O2/O50	H5	O2/O50:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331438_ISOG-scaffold_4;CUEN23-1_SAMEA111331438_ISOG-scaffold_4;CUEN23-1_SAMEA111331438_ISOG-scaffold_2;	31746-33008;29071-30033;381562-382872;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331439_ISOG.scaffolds.min200	-	O18	-	O18:-	-	Based on 2 allele(s)	wzx:1;wzy:1;	O18-6-wzx;O18-11-wzy;	100;100;	100;100;	CUEN23-1_SAMEA111331439_ISOG-scaffold_2;CUEN23-1_SAMEA111331439_ISOG-scaffold_2;	404175-405422;405481-406669;	1248;1189;	v1.0 (11-03-2020)	-
