distance,genome,phylogroup
0.0113974,VALL22-2_SAMN18473819_MAG_00000010.fa,B2-2
0.00993767,VALL22-2_SAMN18473822_MAG_00000040.fa,G
0.00414809,VALL22-2_SAMN18473832_MAG_00000011.fa,B2-2
0.0081558,VALL22-2_SAMN18473833_MAG_00000002.fa,B1
0.0139486,VALL22-2_SAMN18473839_MAG_00000037.fa,A
0.0127767,VALL22-2_SAMN18473841_MAG_00000052.fa,A
0.00528099,VALL22-2_SAMN18473848_MAG_00000025.fa,A
0.0135508,VALL22-2_SAMN18473849_MAG_00000041.fa,B2-2
0.00464278,VALL22-2_SAMN18473851_MAG_00000019.fa,A
0.0121679,VALL22-2_SAMN18473866_MAG_00000002.fa,A
0.0124467,VALL22-2_SAMN18473877_MAG_00000014.fa,D1
0.00451781,VALL22-2_SAMN18473878_MAG_00000014.fa,B2-1
0.0110882,VALL22-2_SAMN18473879_MAG_00000008.fa,B2-1
0.0113974,VALL22-2_SAMN18473880_MAG_00000010.fa,B2-2
0.0106974,VALL22-2_SAMN18473894_MAG_00000029.fa,A
0.00936594,VALL22-2_SAMN18473907_MAG_00000023.fa,A
0.0154542,VALL22-2_SAMN18473917_MAG_00000080.fa,E2
0.00842259,VALL22-2_SAMN18473918_MAG_00000047.fa,B1
0.0136496,VALL22-2_SAMN18473925_MAG_00000009.fa,B2-2
0.0134525,VALL22-2_SAMN18473943_MAG_00000012.fa,A
0.0223484,VALL22-2_SAMN18473944_MAG_00000061.fa,F
0.0150813,VALL22-2_SAMN18473946_MAG_00000035.fa,D3
0.0178909,VALL22-2_SAMN18473947_MAG_00000031.fa,B2-1
0.00486359,VALL22-2_SAMN18473950_MAG_00000013.fa,B2-2
0.00698112,VALL22-2_SAMN18473952_MAG_00000004.fa,A
0.00948708,VALL22-2_SAMN18473961_MAG_00000015.fa,B1
0.00524853,VALL22-2_SAMN18473971_MAG_00000072.fa,D1
0.00411762,VALL22-2_SAMN18473975_MAG_00000023.fa,B2-1
0.0124,VALL22-2_SAMN18473977_MAG_00000014.fa,B2-1
0.00458019,VALL22-2_SAMN18473978_MAG_00000023.fa,B2-2
0.0191181,VALL22-2_SAMN18473979_MAG_00000020.fa,A
0.0102718,VALL22-2_SAMN18473981_MAG_00000022.fa,B2-2
0.00357808,VALL22-2_SAMN18473982_MAG_00000058.fa,B1
0.0125875,VALL22-2_SAMN18473986_MAG_00000038.fa,A
0.00366686,VALL22-2_SAMN18473988_MAG_00000111.fa,B1
0.0106116,VALL22-2_SAMN18473996_MAG_00000017.fa,A
0.00417861,VALL22-2_SAMN18473997_MAG_00000034.fa,B2-1
0.00381583,VALL22-2_SAMN18473998_MAG_00000105.fa,D1
0.00476862,VALL22-2_SAMN18474000_MAG_00000004.fa,D1
0.0128243,VALL22-2_SAMN18474007_MAG_00000019.fa,B2-2
0.00277069,VALL22-2_SAMN18474008_MAG_00000011.fa,B2-1
0.0105688,VALL22-2_SAMN18474011_MAG_00000048.fa,A
0.00550978,VALL22-2_SAMN18474012_MAG_00000141.fa,A
0.0055427,VALL22-2_SAMN18474013_MAG_00000035.fa,A
0.00916565,VALL22-2_SAMN18474015_MAG_00000007.fa,B1
0.00645455,VALL22-2_SAMN18474017_MAG_00000017.fa,F
0.00580821,VALL22-2_SAMN18474024_MAG_00000033.fa,D1
0.00755945,VALL22-2_SAMN18474032_MAG_00000010.fa,A
0.00989629,VALL22-2_SAMN18474034_MAG_00000006.fa,B2-1
0.00834599,VALL22-2_SAMN18474035_MAG_00000001.fa,B1
0.00819369,VALL22-2_SAMN18474036_MAG_00000009.fa,B1
0.00439372,VALL22-2_SAMN18474037_MAG_00000021.fa,D1
0.00834599,VALL22-2_SAMN18474038_MAG_00000003.fa,B1
0.00442466,VALL22-2_SAMN18474039_MAG_00000059.fa,A
0.0134036,VALL22-2_SAMN18474041_MAG_00000026.fa,D1
0.00508714,VALL22-2_SAMN18474043_MAG_00000031.fa,D1
0.00537869,VATT16-1_SAMN05826486_MAG_00000003.fa,B2-2
0.00881017,VATT16-1_SAMN05826487_MAG_00000002.fa,A
0.0103986,VATT16-1_SAMN05826491_MAG_00000009.fa,A
0.015616,VATT16-1_SAMN05826500_MAG_00000006.fa,F
0.00337267,VATT16-1_SAMN05826517_MAG_00000004.fa,B2-2
0.00723198,VATT16-1_SAMN05826523_MAG_00000003.fa,A
0.0117564,VATT16-1_SAMN05826525_MAG_00000007.fa,D2
0.00334352,VATT16-1_SAMN05826545_MAG_00000003.fa,D1
0.0123068,VATT16-1_SAMN05826553_MAG_00000003.fa,A
0.00390583,VATT16-1_SAMN05826563_MAG_00000004.fa,B2-2
0.00528099,VATT16-1_SAMN05826567_MAG_00000006.fa,D1
0.0110444,VATT16-1_SAMN05826571_MAG_00000001.fa,B1
0.00305472,VATT16-1_SAMN05826585_MAG_00000001.fa,B2-2
0.00476862,VATT16-1_SAMN05826586_MAG_00000003.fa,A
0.0197565,VATT16-1_SAMN05826605_MAG_00000016.fa,D2
0.00387578,VATT16-1_SAMN05826608_MAG_00000004.fa,B2-2
0.0130638,VATT16-1_SAMN05826623_MAG_00000002.fa,B2-2
0.00528099,VATT16-1_SAMN05826625_MAG_00000001.fa,A
0.0171844,VATT16-1_SAMN05826644_MAG_00000005.fa,D2
0.00427048,VATT16-1_SAMN05826651_MAG_00000006.fa,A
0.0157245,VATT16-1_SAMN05826698_MAG_00000013.fa,F
0.00683925,VATT16-1_SAMN05826714_MAG_00000006.fa,C
0.0170111,VATT16-1_SAMN05826740_MAG_00000004.fa,B2-2
0.00834599,VATT16-1_SAMN05826742_MAG_00000002.fa,B2-1
0.00483188,VATT16-1_SAMN05826756_MAG_00000001.fa,A
0.00218918,VATT16-1_SAMN05826776_MAG_00000002.fa,B2-2
0.00564181,VATT16-1_SAMN05826785_MAG_00000007.fa,A
0.0128243,VATT16-1_SAMN05826803_MAG_00000002.fa,A
0.0126347,VATT16-1_SAMN05826804_MAG_00000007.fa,B2-2
0.00857671,VATT16-1_SAMN05826813_MAG_00000001.fa,C
0.00334352,VATT16-1_SAMN05826816_MAG_00000004.fa,B2-2
0.0107405,VATT16-1_SAMN05826822_MAG_00000006.fa,A
0.00577481,VATT16-1_SAMN05826840_MAG_00000002.fa,B2-1
0.0253218,VATT16-1_SAMN05826868_MAG_00000003.fa,B2-2
0.0244475,VATT16-1_SAMN05826883_MAG_00000002.fa,A
0.00580821,VATT16-1_SAMN05826884_MAG_00000005.fa,A
0.0184352,VATT16-1_SAMN05826891_MAG_00000006.fa,D2
0.0118927,VATT16-1_SAMN05826893_MAG_00000007.fa,A
0.013112,VATT16-1_SAMN05826899_MAG_00000001.fa,A
0.0122604,VATT16-1_SAMN05826913_MAG_00000003.fa,B2-2
0.0102718,VATT16-1_SAMN05826916_MAG_00000005.fa,B2-2
0.0104835,VATT16-1_SAMN05826918_MAG_00000001.fa,B2-2
0.0127767,VATT16-1_SAMN05826920_MAG_00000001.fa,D1
0.0142009,VATT16-1_SAMN05826921_MAG_00000001.fa,B2-2
0.0266484,VATT16-1_SAMN05826923_MAG_00000004.fa,B2-2
0.00617965,VATT16-1_SAMN05826926_MAG_00000002.fa,A
0.00928558,VATT16-1_SAMN05826927_MAG_00000005.fa,B1
0.0247621,VATT16-1_SAMN05826932_MAG_00000003.fa,D2
0.00861543,VATT16-1_SAMN05826948_MAG_00000002.fa,D2
0.00960897,VATT16-1_SAMN05826950_MAG_00000003.fa,D2
0.00741321,VATT16-1_SAMN05826960_MAG_00000003.fa,B2-1
0.00433199,VATT16-1_SAMN05826971_MAG_00000009.fa,B2-1
0.00464278,VATT16-1_SAMN05826992_MAG_00000007.fa,A
0.0139486,VATT16-1_SAMN05827035_MAG_00000002.fa,B2-1
0.00944662,VATT16-1_SAMN05827037_MAG_00000011.fa,B1
0.00524853,VATT16-1_SAMN05827056_MAG_00000001.fa,B2-2
0.0102298,VATT16-1_SAMN05827071_MAG_00000018.fa,A
0.00408721,VATT16-1_SAMN05827075_MAG_00000006.fa,A
0.00308338,VATT16-1_SAMN05827079_MAG_00000002.fa,D2
0.00544411,VATT16-1_SAMN05827092_MAG_00000007.fa,B2-2
0.00669844,VATT16-1_SAMN05827094_MAG_00000008.fa,B2-2
0.0113974,VATT16-1_SAMN05827105_MAG_00000017.fa,C_original
0.00467416,VATT16-1_SAMN05827115_MAG_00000001.fa,A
0.00451781,VATT16-1_SAMN05827117_MAG_00000001.fa,A
0.0123068,VATT16-1_SAMN05827118_MAG_00000009.fa,B2-2
0.00495906,VATT16-1_SAMN05827119_MAG_00000007.fa,B2-2
0.00969064,VATT16-1_SAMN05827122_MAG_00000007.fa,B2-2
0.00399629,VATT16-1_SAMN05827124_MAG_00000003.fa,A
0.012872,VATT16-1_SAMN05827125_MAG_00000006.fa,B2-1
0.00414809,VATT16-1_SAMN05827126_MAG_00000003.fa,B2-2
0.0121679,VATT16-1_SAMN05827127_MAG_00000016.fa,B2-2
0.0167251,VATT16-1_SAMN05827128_MAG_00000005.fa,E2
0.00904645,VATT16-1_SAMN05827132_MAG_00000005.fa,A
0.0118017,VATT16-1_SAMN05827134_MAG_00000005.fa,A
0.0107405,VATT16-1_SAMN05827135_MAG_00000006.fa,A
0.0113529,VATT16-1_SAMN05827140_MAG_00000004.fa,B2-2
0.00846101,VATT16-1_SAMN05827141_MAG_00000012.fa,B1
0.0227107,VATT16-1_SAMN05827143_MAG_00000005.fa,B2-2
0.00348975,VATT16-1_SAMN05827147_MAG_00000002.fa,D1
0.00402654,VATT16-1_SAMN05827148_MAG_00000007.fa,D1
0.0126819,VATT16-1_SAMN05827153_MAG_00000012.fa,B2-2
0.0149234,VATT16-1_SAMN05827156_MAG_00000005.fa,F
0.00454897,VATT16-1_SAMN05827158_MAG_00000005.fa,A
0.0109136,VATT16-1_SAMN05827159_MAG_00000003.fa,B2-1
0.0104835,VATT16-1_SAMN05827160_MAG_00000006.fa,A
0.0115313,VATT16-1_SAMN05827162_MAG_00000007.fa,B2-2
0.0142518,VATT16-1_SAMN05827163_MAG_00000001.fa,B2-2
0.0126819,VATT16-1_SAMN05827165_MAG_00000001.fa,B2-2
0.0170687,VATT16-1_SAMN05827168_MAG_00000009.fa,B2-2
0.00574147,VATT16-1_SAMN05827174_MAG_00000006.fa,A
0.00977265,VATT16-1_SAMN05827175_MAG_00000001.fa,B2-2
0.0100207,VATT16-1_SAMN05827176_MAG_00000007.fa,B2-2
0.0106116,VATT16-1_SAMN05827178_MAG_00000004.fa,B2-2
0.0109136,VATT16-1_SAMN05827180_MAG_00000002.fa,B2-1
0.00299754,VATT16-1_SAMN05827182_MAG_00000009.fa,D1
0.00723198,VATT16-1_SAMN05827186_MAG_00000001.fa,A
0.0132573,VATT16-1_SAMN05827193_MAG_00000003.fa,B2-2
0.0107836,VATT16-1_SAMN05827194_MAG_00000006.fa,B2-2
0.0143537,VATT16-1_SAMN05827198_MAG_00000004.fa,D1
0.0208822,VATT16-1_SAMN05827199_MAG_00000010.fa,B2-1
0.00873204,VATT16-1_SAMN05827203_MAG_00000015.fa,B2-1
0.0170111,VATT16-1_SAMN05827207_MAG_00000004.fa,B2-2
0.00936594,VATT16-1_SAMN05827210_MAG_00000009.fa,D1
0.00932572,VATT16-1_SAMN05827213_MAG_00000002.fa,B2-2
0.00486359,VATT16-1_SAMN05827217_MAG_00000002.fa,B2-2
0.0124467,VATT16-1_SAMN05827220_MAG_00000005.fa,B2-1
0.0110444,VATT16-1_SAMN05827221_MAG_00000004.fa,B2-2
0.00218918,VATT16-1_SAMN05827227_MAG_00000008.fa,B2-2
0.00834599,VATT16-1_SAMN05827230_MAG_00000003.fa,B1
0.0112643,VATT16-1_SAMN05827236_MAG_00000003.fa,B2-2
0.00567497,VATT16-1_SAMN05827242_MAG_00000003.fa,A
0.011621,VATT16-1_SAMN05827243_MAG_00000005.fa,B2-2
0.0109571,VATT16-1_SAMN05827250_MAG_00000002.fa,B2-2
0.00981378,VATT16-1_SAMN05827253_MAG_00000003.fa,B2-2
0.0115313,VATT16-1_SAMN05827254_MAG_00000002.fa,B2-2
0.0109571,VATT16-1_SAMN05827255_MAG_00000004.fa,B2-2
0.0188675,VATT16-1_SAMN05827256_MAG_00000001.fa,B2-2
0.0124467,VATT16-1_SAMN05827258_MAG_00000001.fa,B2-2
0.0125875,VATT16-1_SAMN05827259_MAG_00000005.fa,B2-2
0.0161084,VATT16-1_SAMN05827262_MAG_00000005.fa,A
0.0034604,VATT16-1_SAMN05827263_MAG_00000013.fa,B1
0.00808024,VATT16-1_SAMN05827268_MAG_00000005.fa,B1
0.0121217,VISC19-1_SAMEA5813848_MAG_00000031.fa,A
0.0109571,VISC19-1_SAMEA5813850_MAG_00000007.fa,B2-2
0.0101878,VISC19-1_SAMEA5813851_MAG_00000007.fa,B2-2
0.0147145,VISC19-1_SAMEA5813852_MAG_00000009.fa,F
0.00544411,VISC19-1_SAMEA5813853_MAG_00000075.fa,A
0.0122604,VISC19-1_SAMEA5813854_MAG_00000031.fa,A
0.00518381,VISC19-1_SAMEA5813855_MAG_00000006.fa,C
0.0111761,VISC19-1_SAMEA5813857_MAG_00000034.fa,A
0.00969064,VISC19-1_SAMEA5813858_MAG_00000082.fa,A
0.0106974,VISC19-1_SAMEA5813859_MAG_00000003.fa,B2-2
0.00781808,VISC19-1_SAMEA5813860_MAG_00000001.fa,C
0.0161637,VISC19-1_SAMEA5813863_MAG_00000030.fa,D1
0.00652391,VISC19-1_SAMEA5813869_MAG_00000018.fa,B2-1
0.0112643,VISC19-1_SAMEA5813871_MAG_00000028.fa,B2-2
0.0124467,VISC19-1_SAMEA5813877_MAG_00000025.fa,B2-2
0.0150813,VISC19-1_SAMEA5813878_MAG_00000009.fa,E2
0.0110882,VISC19-1_SAMEA5813879_MAG_00000036.fa,B2-1
0.00977265,VISC19-1_SAMEA5813881_MAG_00000007.fa,B2-1
0.0103986,VISC19-1_SAMEA5813899_MAG_00000024.fa,B2-2
0.00964976,VISC19-1_SAMEA5813903_MAG_00000020.fa,B2-2
0.00363721,VISC19-1_SAMEA5813904_MAG_00000063.fa,B2-2
0.0118471,VISC19-1_SAMEA5813907_MAG_00000023.fa,B2-2
0.0144562,VISC19-1_SAMEA5813914_MAG_00000004.fa,D2
0.0120757,VISC19-1_SAMEA5813917_MAG_00000030.fa,B1
0.0101878,VISC19-1_SAMEA5813918_MAG_00000003.fa,B2-2
0.0106974,VISC19-1_SAMEA5813926_MAG_00000001.fa,B2-2
0.010441,VISC19-1_SAMEA5813927_MAG_00000013.fa,B2-2
0.00360762,VISC19-1_SAMEA5813933_MAG_00000040.fa,B1
0.00662843,VISC19-1_SAMEA5813944_MAG_00000017.fa,B2-2
0.0106545,VISC19-1_SAMEA5813949_MAG_00000016.fa,A
0.00838426,VISC19-1_SAMEA5813963_MAG_00000034.fa,B1
0.00337267,VISC19-1_SAMEA5813964_MAG_00000005.fa,B2-2
0.0101041,VISC19-1_SAMEA5813968_MAG_00000002.fa,B2-2
0.00458019,VISC19-1_SAMEA5813969_MAG_00000025.fa,B2-1
0.0143537,VISC19-1_SAMEA5813973_MAG_00000017.fa,F
0.011621,VISC19-1_SAMEA5813990_MAG_00000014.fa,A
0.00977265,VISC19-1_SAMEA5813991_MAG_00000026.fa,A
0.0181917,VISC19-1_SAMEA5813997_MAG_00000040.fa,F
0.0090861,VISC19-1_SAMEA5814004_MAG_00000032.fa,B1
0.0164989,VISC19-1_SAMEA5814006_MAG_00000038.fa,D3
0.0103986,VISC19-1_SAMEA5814007_MAG_00000026.fa,B2-2
0.0125875,VISC19-1_SAMEA5814010_MAG_00000014.fa,B2-2
0.0160531,VISC19-1_SAMEA5814013_MAG_00000044.fa,F
0.0161637,VISC19-1_SAMEA5814027_MAG_00000030.fa,B2-2
0.00597612,VISC19-1_SAMEA5814031_MAG_00000051.fa,A
0.014871,VISC19-1_SAMEA5814034_MAG_00000008.fa,D3
0.0109571,VISC19-1_SAMEA5814035_MAG_00000014.fa,B2-1
0.00645455,VISC19-1_SAMEA5814043_MAG_00000043.fa,B2-1
0.00430121,VISC19-1_SAMEA5814047_MAG_00000024.fa,A
0.0135016,VISC19-1_SAMEA5814052_MAG_00000050.fa,G
0.00819369,VISC19-1_SAMEA5814055_MAG_00000009.fa,B1
0.00511931,VISC19-1_SAMEA5814057_MAG_00000032.fa,A
0.00492718,VISC19-1_SAMEA5814061_MAG_00000010.fa,A
0.00476862,VISC19-1_SAMEA5814068_MAG_00000027.fa,A
0.00240836,VISC19-1_SAMEA5814069_MAG_00000045.fa,B2-1
0.0101041,VISC19-1_SAMEA5814072_MAG_00000025.fa,A
0.00896738,VISC19-1_SAMEA5814073_MAG_00000016.fa,B2-2
0.0118471,VISC19-1_SAMEA5814075_MAG_00000024.fa,B2-2
0.00405685,VISC19-1_SAMEA5814081_MAG_00000010.fa,D2
0.00748619,VISC19-1_SAMEA5814087_MAG_00000016.fa,B1
0.0114419,VISC19-1_SAMEA5814089_MAG_00000035.fa,B2-2
0.0147145,VISC19-1_SAMEA5814091_MAG_00000034.fa,B2-2
0.00430121,VISC19-1_SAMEA5814108_MAG_00000017.fa,C
0.00861543,VISC19-1_SAMEA5814109_MAG_00000002.fa,A
0.0145076,VISC19-1_SAMEA5814112_MAG_00000020.fa,A
0.0182524,VISC19-1_SAMEA5814114_MAG_00000011.fa,D1
0.0122141,VISC19-1_SAMEA5814115_MAG_00000029.fa,B2-2
0.0110444,VISC19-1_SAMEA5814116_MAG_00000021.fa,B2-2
0.00442466,VISC19-1_SAMEA5814122_MAG_00000024.fa,B2-2
0.0117564,VISC19-1_SAMEA5814123_MAG_00000031.fa,B2-1
0.0106116,VISC19-1_SAMEA5814130_MAG_00000021.fa,B2-2
0.00197282,VISC19-1_SAMEA5814131_MAG_00000017.fa,B2-2
0.0122604,VISC19-1_SAMEA5814132_MAG_00000020.fa,A
0.00448671,VISC19-1_SAMEA5814137_MAG_00000028.fa,B1
0.0233762,VISC19-1_SAMEA5814145_MAG_00000030.fa,B2-2
0.00430121,VISC19-1_SAMEA5814149_MAG_00000006.fa,D3
0.00375609,VISC19-1_SAMEA5814151_MAG_00000026.fa,D1
0.0135016,VISC19-1_SAMEA5814158_MAG_00000032.fa,B2-1
0.0101878,VISC19-1_SAMEA5814159_MAG_00000026.fa,A
0.0115761,VISC19-1_SAMEA5814161_MAG_00000005.fa,B2-2
0.0111761,VISC19-1_SAMEA5814163_MAG_00000018.fa,B2-2
0.0111321,VISC19-1_SAMEA5814167_MAG_00000008.fa,B2-2
0.0113086,VISC19-1_SAMEA5814168_MAG_00000025.fa,B2-2
0.0183132,VISC19-1_SAMEA5814170_MAG_00000022.fa,D1
0.00628226,VISC19-1_SAMEA5814178_MAG_00000006.fa,F
0.00834599,VISC19-1_SAMEA5814193_MAG_00000001.fa,F
0.0119383,VISC19-1_SAMEA5814195_MAG_00000043.fa,B2-1
0.0161637,VISC19-1_SAMEA5814196_MAG_00000013.fa,B2-2
0.0180108,VISC19-1_SAMEA5814197_MAG_00000001.fa,A
0.0137986,VISC19-1_SAMEA5814200_MAG_00000023.fa,D2
0.00378594,VISC19-1_SAMEA5814202_MAG_00000019.fa,D1
0.0133547,VISC19-1_SAMEA5814203_MAG_00000029.fa,D1
0.0114865,VISC19-1_SAMEA5814221_MAG_00000008.fa,B2-2
0.0106545,VISC19-1_SAMEA5814222_MAG_00000023.fa,B2-1
0.0186195,VISC19-1_SAMEA5814223_MAG_00000040.fa,B2-2
0.0113086,VISC19-1_SAMEA5814224_MAG_00000022.fa,B2-2
0.00969064,VISC19-1_SAMEA5814225_MAG_00000003.fa,B2-2
0.0109136,VISC19-1_SAMEA5814227_MAG_00000034.fa,B2-2
0.00838426,VISC19-1_SAMEA5814228_MAG_00000033.fa,B1
0.0111321,VISC19-1_SAMEA5814231_MAG_00000039.fa,B2-1
0.0123068,VISC19-1_SAMEA5814246_MAG_00000025.fa,D1
0.00439372,VISC19-1_SAMEA5814253_MAG_00000056.fa,D1
0.00770681,VISC19-1_SAMEA5814257_MAG_00000015.fa,B2-2
0.00766986,VISC19-1_SAMEA5814259_MAG_00000006.fa,B1
0.00873204,VISC19-1_SAMEA5814264_MAG_00000025.fa,A
0.0137488,VISC19-1_SAMEA5814267_MAG_00000033.fa,B2-2
0.00399629,VISC19-1_SAMEA5814271_MAG_00000007.fa,G
0.00662843,VISC19-1_SAMEA5814272_MAG_00000014.fa,D1
0.0187432,VISC19-1_SAMEA5814285_MAG_00000022.fa,D1
0.0200822,VISC19-1_SAMEA5814287_MAG_00000027.fa,A
0.00454897,VISC19-1_SAMEA5814289_MAG_00000062.fa,A
0.0103562,VISC19-1_SAMEA5814295_MAG_00000023.fa,B2-2
0.0151872,VISC19-1_SAMEA5814304_MAG_00000012.fa,F
0.00888862,VISC19-1_SAMEA5814307_MAG_00000012.fa,A
0.00511931,VISC19-1_SAMEA5814311_MAG_00000031.fa,D2
0.00319852,VISC19-1_SAMEA5814313_MAG_00000042.fa,B2-2
0.0112643,VISC19-1_SAMEA5814314_MAG_00000034.fa,B2-2
0.0110444,VISC19-1_SAMEA5814315_MAG_00000024.fa,B2-2
0.00892796,VISC19-1_SAMEA5814316_MAG_00000005.fa,A
0.0117564,VISC19-1_SAMEA5814317_MAG_00000017.fa,B2-1
0.011984,VISC19-1_SAMEA5814324_MAG_00000030.fa,B2-2
0.00834599,VISC19-1_SAMEA5814326_MAG_00000019.fa,B1
0.00628226,VISC19-1_SAMEA5814329_MAG_00000037.fa,A
0.00314086,VISC19-1_SAMEA5814333_MAG_00000038.fa,D1
0.00628226,VISC19-1_SAMEA5814334_MAG_00000026.fa,B2-1
0.0106116,VISC19-1_SAMEA5814338_MAG_00000018.fa,B2-2
0.0114865,VISC19-1_SAMEA5814343_MAG_00000018.fa,A
0.0081558,VISC19-1_SAMEA5814350_MAG_00000039.fa,B1
0.015508,VISC19-1_SAMEA5814353_MAG_00000023.fa,D3
0.0136496,VISC19-1_SAMEA5814354_MAG_00000025.fa,D3
0.0102718,VISC19-1_SAMEA5814359_MAG_00000056.fa,B2-1
0.0100207,VISC19-1_SAMEA5814361_MAG_00000026.fa,B2-2
0.00924552,VISC19-1_SAMEA5814364_MAG_00000009.fa,B2-2
0.00574147,VISC19-1_SAMEA5814373_MAG_00000024.fa,A
0.00964976,VISC19-1_SAMEA5814375_MAG_00000007.fa,B1
0.00366686,VISC19-1_SAMEA5814383_MAG_00000005.fa,B1
0.0055427,VISC19-1_SAMEA5814384_MAG_00000019.fa,A
0.00698112,VISC19-1_SAMEA5814386_MAG_00000026.fa,D3
0.0101878,VISC19-1_SAMEA5814389_MAG_00000022.fa,B2-1
0.00752278,VISC19-1_SAMEA5814407_MAG_00000027.fa,B1
0.00796745,VISC19-1_SAMEA5814410_MAG_00000025.fa,B1
0.0188675,VISC19-1_SAMEA5814415_MAG_00000040.fa,B2-2
0.0108269,VISC19-1_SAMEA5814422_MAG_00000009.fa,B2-2
0.012872,VISC19-1_SAMEA5814424_MAG_00000018.fa,A
0.0193079,VISC19-1_SAMEA5814432_MAG_00000018.fa,F
0.00687462,VISC19-1_SAMEA5814440_MAG_00000030.fa,A
0.0152404,VISC19-1_SAMEA5814447_MAG_00000021.fa,D3
0.0123533,VISC19-1_SAMEA5814449_MAG_00000011.fa,F
0.00541137,VISC19-1_SAMEA5814453_MAG_00000011.fa,A
0.00981378,VISC19-1_SAMEA5814456_MAG_00000014.fa,B2-2
0.0115761,VISC19-1_SAMEA5814461_MAG_00000065.fa,B2-1
0.00574147,VISC19-1_SAMEA5814467_MAG_00000028.fa,C
0.00328537,VISC19-1_SAMEA5814469_MAG_00000008.fa,D1
0.00433199,VISC19-1_SAMEA5814474_MAG_00000018.fa,A
0.0023533,VISC19-1_SAMEA5814479_MAG_00000009.fa,B2-2
0.00470559,VISC19-1_SAMEA5814493_MAG_00000043.fa,D2
0.0210181,VISC19-1_SAMEA5814500_MAG_00000056.fa,B2-2
0.0106974,VISC19-1_SAMEA5814501_MAG_00000045.fa,B2-2
0.00314086,VISC19-1_SAMEA5814504_MAG_00000022.fa,D1
0.0106974,VISC19-1_SAMEA5814508_MAG_00000063.fa,B2-2
0.00427048,VISC19-1_SAMEA5814510_MAG_00000024.fa,A
0.00331442,VISC19-1_SAMEA5814511_MAG_00000035.fa,D1
0.0104835,VISC19-1_SAMEA5814512_MAG_00000014.fa,A
0.00597612,VISC19-1_SAMEA5814513_MAG_00000034.fa,A
0.00314086,VISC19-1_SAMEA5814515_MAG_00000010.fa,A
0.0097316,VISC19-1_SAMEA5814516_MAG_00000026.fa,A
0.004991,VISC19-1_SAMEA5814525_MAG_00000029.fa,A
0.00892796,VISC19-1_SAMEA5814537_MAG_00000056.fa,D1
0.0083078,VISC19-1_SAMEA5814540_MAG_00000032.fa,B1
0.00823165,VISC19-1_SAMEA5814541_MAG_00000009.fa,B1
0.0081558,VISC19-1_SAMEA5814546_MAG_00000010.fa,B2-2
0.0147145,VISC19-1_SAMEA5814548_MAG_00000010.fa,F
0.0112643,VISC19-1_SAMEA5814553_MAG_00000022.fa,B2-1
0.0106116,VISC19-1_SAMEA5814554_MAG_00000031.fa,B2-2
0.0104835,VISC19-1_SAMEA5814555_MAG_00000043.fa,A
0.0111321,VISC19-1_SAMEA5814556_MAG_00000007.fa,B2-2
0.0103986,VISC19-1_SAMEA5814558_MAG_00000041.fa,B2-2
0.0130157,VISC19-1_SAMEA5814559_MAG_00000042.fa,A
0.00451781,VISC19-1_SAMEA5814561_MAG_00000037.fa,B2-2
0.0151342,VISC19-1_SAMEA5814568_MAG_00000017.fa,D2
0.0100207,VISC19-1_SAMEA5814570_MAG_00000011.fa,B2-2
0.0107405,VISC19-1_SAMEA5814573_MAG_00000021.fa,B2-2
0.0120298,VISC19-1_SAMEA5814576_MAG_00000028.fa,B1
0.0152936,VISC19-1_SAMEA5814579_MAG_00000042.fa,D3
0.0152404,VISC19-1_SAMEA5814581_MAG_00000021.fa,B2-1
0.0100623,VISC19-1_SAMEA5814584_MAG_00000015.fa,A
0.011621,VISC19-1_SAMEA5814585_MAG_00000018.fa,G
0.0107836,VISC19-1_SAMEA5814587_MAG_00000037.fa,B2-2
0.0110007,VISC19-1_SAMEA5814595_MAG_00000037.fa,B2-2
0.00354859,VISC19-1_SAMEA5814598_MAG_00000031.fa,D1
0.0110882,VISC19-1_SAMEA5814599_MAG_00000009.fa,B1
0.0149759,VISC19-1_SAMEA5814603_MAG_00000052.fa,F
0.014871,VISC19-1_SAMEA5814609_MAG_00000011.fa,F
0.0118471,VISC19-1_SAMEA5814618_MAG_00000037.fa,B2-1
0.00199971,VISC19-1_SAMEA5814620_MAG_00000021.fa,B2-2
0.00766986,VISC19-1_SAMEA5814628_MAG_00000009.fa,A
0.00439372,VISC19-1_SAMEA5814629_MAG_00000007.fa,A
0.0113086,VISC19-1_SAMEA5814637_MAG_00000003.fa,B2-1
0.0111761,VISC19-1_SAMEA5814647_MAG_00000035.fa,B2-2
0.00396608,VISC19-1_SAMEA5814650_MAG_00000023.fa,A
0.0101878,VISC19-1_SAMEA5814652_MAG_00000014.fa,B2-2
0.00838426,VISC19-1_SAMEA5814655_MAG_00000019.fa,B1
0.0149234,VISC19-1_SAMEA5814656_MAG_00000014.fa,B2-2
0.0118017,VISC19-1_SAMEA5814657_MAG_00000045.fa,A
0.00461146,VISC19-1_SAMEA5814660_MAG_00000024.fa,D1
0.00334352,VISC19-1_SAMEA5814662_MAG_00000032.fa,D1
0.00877107,VISC19-1_SAMEA5814674_MAG_00000007.fa,B1
0.00436283,VISC19-1_SAMEA5814681_MAG_00000037.fa,A
0.00369655,VISC19-1_SAMEA5814683_MAG_00000001.fa,B2-1
